SB00,SB01,SB02,SB03,SB04,SB05
137.61,107.45,113.8,124.99,121.67,102.55
62.56,74.63,52.59,81.38,47.04,138.96
99.67,95.07,99.79,140.94,90.16,102.51
92.27,122.77,195.92,104.7,134.26,137.58
107.45,113.8,124.99,121.67,102.55,120.98
74.63,52.59,81.38,47.04,138.96,80.58
95.07,99.79,140.94,90.16,102.51,91.95
122.77,195.92,104.7,134.26,137.58,125.82
113.8,124.99,121.67,102.55,120.98,100.15
52.59,81.38,47.04,138.96,80.58,78.8
99.79,140.94,90.16,102.51,91.95,97.5
124.99,121.67,102.55,120.98,100.15,123.32
154.04,193.06,219.1,294.56,127.07,169.38
81.38,47.04,138.96,80.58,78.8,65.03
140.94,90.16,102.51,91.95,97.5,110.77
121.67,102.55,120.98,100.15,123.32,115.15
140.68,158.26,192.64,213.79,141.8,184.23
193.06,219.1,294.56,127.07,169.38,166.84
47.04,138.96,80.58,78.8,65.03,78.4
90.16,102.51,91.95,97.5,110.77,110.4
102.55,120.98,100.15,123.32,115.15,107.66
158.26,192.64,213.79,141.8,184.23,166.07
219.1,294.56,127.07,169.38,166.84,239.33
138.96,80.58,78.8,65.03,78.4,69.95
102.51,91.95,97.5,110.77,110.4,115.54
120.98,100.15,123.32,115.15,107.66,81.4
192.64,213.79,141.8,184.23,166.07,237.81
294.56,127.07,169.38,166.84,239.33,241.3
80.58,78.8,65.03,78.4,69.95,56.71
91.95,97.5,110.77,110.4,115.54,93.73
100.15,123.32,115.15,107.66,81.4,91.68
213.79,141.8,184.23,166.07,237.81,205.02
127.07,169.38,166.84,239.33,241.3,133.25
78.8,65.03,78.4,69.95,56.71,70.97
97.5,110.77,110.4,115.54,93.73,108.61
123.32,115.15,107.66,81.4,91.68,92.06
169.38,166.84,239.33,241.3,133.25,173.89
65.03,78.4,69.95,56.71,70.97,78.48
110.77,110.4,115.54,93.73,108.61,108.34
115.15,107.66,81.4,91.68,92.06,109.19
166.84,239.33,241.3,133.25,173.89,164.54
78.4,69.95,56.71,70.97,78.48,56.71
110.4,115.54,93.73,108.61,108.34,117.79
107.66,81.4,91.68,92.06,109.19,68.14
239.33,241.3,133.25,173.89,164.54,131.76
69.95,56.71,70.97,78.48,56.71,66.62
115.54,93.73,108.61,108.34,117.79,119.67
81.4,91.68,92.06,109.19,68.14,128.4
241.3,133.25,173.89,164.54,131.76,188.63
56.71,70.97,78.48,56.71,66.62,48.63
93.73,108.61,108.34,117.79,119.67,116.37
91.68,92.06,109.19,68.14,128.4,91.92
133.25,173.89,164.54,131.76,188.63,115.84
70.97,78.48,56.71,66.62,48.63,69.15
108.61,108.34,117.79,119.67,116.37,114.08
92.06,109.19,68.14,128.4,91.92,97.14
78.48,56.71,66.62,48.63,69.15,66.8
108.34,117.79,119.67,116.37,114.08,133.57
109.19,68.14,128.4,91.92,97.14,91.92
56.71,66.62,48.63,69.15,66.8,76.18
68.14,128.4,91.92,97.14,91.92,155.45
66.62,48.63,69.15,66.8,76.18,59.83
128.4,91.92,97.14,91.92,155.45,101.67
48.63,69.15,66.8,76.18,59.83,48.88
91.92,97.14,91.92,155.45,101.67,118.37
69.15,66.8,76.18,59.83,48.88,52.01
97.14,91.92,155.45,101.67,118.37,45.59
66.8,76.18,59.83,48.88,52.01,66.5
91.92,155.45,101.67,118.37,45.59,97.69
76.18,59.83,48.88,52.01,66.5,54.56
155.45,101.67,118.37,45.59,97.69,75.92
59.83,48.88,52.01,66.5,54.56,51.46
48.88,52.01,66.5,54.56,51.46,83.8
52.01,66.5,54.56,51.46,83.8,41.01
59.31,52.04,38.01,45.05,57.92,52.78
52.04,38.01,45.05,57.92,52.78,68.53
38.01,45.05,57.92,52.78,68.53,71.83
107.63,101.29,113.77,95.08,138.1,108.66
45.05,57.92,52.78,68.53,71.83,65.26
101.29,113.77,95.08,138.1,108.66,127.22
57.92,52.78,68.53,71.83,65.26,66.88
113.77,95.08,138.1,108.66,127.22,125.58
52.78,68.53,71.83,65.26,66.88,75.39
95.08,138.1,108.66,127.22,125.58,112.33
68.53,71.83,65.26,66.88,75.39,48.42
138.1,108.66,127.22,125.58,112.33,102.81
100.55,110.14,112.64,120.44,101.91,134.51
71.83,65.26,66.88,75.39,48.42,82.11
108.66,127.22,125.58,112.33,102.81,97.25
110.14,112.64,120.44,101.91,134.51,95.72
65.26,66.88,75.39,48.42,82.11,58.36
127.22,125.58,112.33,102.81,97.25,101.42
112.64,120.44,101.91,134.51,95.72,101.11
66.88,75.39,48.42,82.11,58.36,45.22
125.58,112.33,102.81,97.25,101.42,90.34
120.44,101.91,134.51,95.72,101.11,130.86
75.39,48.42,82.11,58.36,45.22,53.16
112.33,102.81,97.25,101.42,90.34,126.58
101.91,134.51,95.72,101.11,130.86,123.07
48.42,82.11,58.36,45.22,53.16,42.43
102.81,97.25,101.42,90.34,126.58,94.06
134.51,95.72,101.11,130.86,123.07,76.85
82.11,58.36,45.22,53.16,42.43,118.7
97.25,101.42,90.34,126.58,94.06,106.24
135.01,120.87,116.03,96.69,100.56,115.85
95.72,101.11,130.86,123.07,76.85,123.48
58.36,45.22,53.16,42.43,118.7,53.33
101.42,90.34,126.58,94.06,106.24,104.85
101.11,130.86,123.07,76.85,123.48,103.68
45.22,53.16,42.43,118.7,53.33,65.52
90.34,126.58,94.06,106.24,104.85,100.02
130.86,123.07,76.85,123.48,103.68,79.97
53.16,42.43,118.7,53.33,65.52,49.95
126.58,94.06,106.24,104.85,100.02,100.24
123.07,76.85,123.48,103.68,79.97,78.74
42.43,118.7,53.33,65.52,49.95,77.38
94.06,106.24,104.85,100.02,100.24,116.97
76.85,123.48,103.68,79.97,78.74,118.72
118.7,53.33,65.52,49.95,77.38,54.16
106.24,104.85,100.02,100.24,116.97,107.26
123.48,103.68,79.97,78.74,118.72,93.86
53.33,65.52,49.95,77.38,54.16,59.62
104.85,100.02,100.24,116.97,107.26,93.59
103.68,79.97,78.74,118.72,93.86,123.97
65.52,49.95,77.38,54.16,59.62,49.73
100.02,100.24,116.97,107.26,93.59,89.3
79.97,78.74,118.72,93.86,123.97,112.85
49.95,77.38,54.16,59.62,49.73,68.34
100.24,116.97,107.26,93.59,89.3,84.7
78.74,118.72,93.86,123.97,112.85,77.76
159.97,151.56,185.21,183.47,124.91,218.21
77.38,54.16,59.62,49.73,68.34,72.29
116.97,107.26,93.59,89.3,84.7,95.93
118.72,93.86,123.97,112.85,77.76,105.17
151.56,185.21,183.47,124.91,218.21,198.27
54.16,59.62,49.73,68.34,72.29,53.91
107.26,93.59,89.3,84.7,95.93,119.02
93.86,123.97,112.85,77.76,105.17,113.28
185.21,183.47,124.91,218.21,198.27,147.37
59.62,49.73,68.34,72.29,53.91,69.15
93.59,89.3,84.7,95.93,119.02,139.41
123.97,112.85,77.76,105.17,113.28,136.09
183.47,124.91,218.21,198.27,147.37,131.62
49.73,68.34,72.29,53.91,69.15,82.56
89.3,84.7,95.93,119.02,139.41,76.14
112.85,77.76,105.17,113.28,136.09,116.55
124.91,218.21,198.27,147.37,131.62,176.3
68.34,72.29,53.91,69.15,82.56,50.47
84.7,95.93,119.02,139.41,76.14,123.49
77.76,105.17,113.28,136.09,116.55,88.75
72.29,53.91,69.15,82.56,50.47,80.98
95.93,119.02,139.41,76.14,123.49,111.34
105.17,113.28,136.09,116.55,88.75,120.81
179.72,181.15,209.25,169.89,203.82,165.29
53.91,69.15,82.56,50.47,80.98,100.72
119.02,139.41,76.14,123.49,111.34,126.71
113.28,136.09,116.55,88.75,120.81,116.62
181.15,209.25,169.89,203.82,165.29,194.59
69.15,82.56,50.47,80.98,100.72,60.87
139.41,76.14,123.49,111.34,126.71,125.7
94.59,103.0,216.68,120.29,124.97,120.31
136.09,116.55,88.75,120.81,116.62,70.61
209.25,169.89,203.82,165.29,194.59,122.26
82.56,50.47,80.98,100.72,60.87,74.19
76.14,123.49,111.34,126.71,125.7,101.77
103.0,216.68,120.29,124.97,120.31,138.97
116.55,88.75,120.81,116.62,70.61,132.87
169.89,203.82,165.29,194.59,122.26,219.42
50.47,80.98,100.72,60.87,74.19,47.05
123.49,111.34,126.71,125.7,101.77,126.53
216.68,120.29,124.97,120.31,138.97,108.64
88.75,120.81,116.62,70.61,132.87,137.84
80.98,100.72,60.87,74.19,47.05,89.46
111.34,126.71,125.7,101.77,126.53,145.8
120.29,124.97,120.31,138.97,108.64,131.31
120.81,116.62,70.61,132.87,137.84,101.47
100.72,60.87,74.19,47.05,89.46,61.37
126.71,125.7,101.77,126.53,145.8,114.23
124.97,120.31,138.97,108.64,131.31,119.04
116.62,70.61,132.87,137.84,101.47,112.04
60.87,74.19,47.05,89.46,61.37,73.63
125.7,101.77,126.53,145.8,114.23,90.44
120.31,138.97,108.64,131.31,119.04,94.0
70.61,132.87,137.84,101.47,112.04,122.5
74.19,47.05,89.46,61.37,73.63,64.92
101.77,126.53,145.8,114.23,90.44,122.4
132.87,137.84,101.47,112.04,122.5,108.4
47.05,89.46,61.37,73.63,64.92,59.81
126.53,145.8,114.23,90.44,122.4,194.37
137.84,101.47,112.04,122.5,108.4,108.07
89.46,61.37,73.63,64.92,59.81,51.03
145.8,114.23,90.44,122.4,194.37,82.75
101.47,112.04,122.5,108.4,108.07,146.25
61.37,73.63,64.92,59.81,51.03,40.87
114.23,90.44,122.4,194.37,82.75,114.22
112.04,122.5,108.4,108.07,146.25,88.83
73.63,64.92,59.81,51.03,40.87,61.92
90.44,122.4,194.37,82.75,114.22,125.59
122.5,108.4,108.07,146.25,88.83,111.98
64.92,59.81,51.03,40.87,61.92,75.56
122.4,194.37,82.75,114.22,125.59,85.88
108.4,108.07,146.25,88.83,111.98,107.72
59.81,51.03,40.87,61.92,75.56,69.17
194.37,82.75,114.22,125.59,85.88,99.42
108.07,146.25,88.83,111.98,107.72,91.96
51.03,40.87,61.92,75.56,69.17,50.04
82.75,114.22,125.59,85.88,99.42,70.2
146.25,88.83,111.98,107.72,91.96,95.34
40.87,61.92,75.56,69.17,50.04,41.26
114.22,125.59,85.88,99.42,70.2,85.7
88.83,111.98,107.72,91.96,95.34,65.0
61.92,75.56,69.17,50.04,41.26,49.91
125.59,85.88,99.42,70.2,85.7,83.38
111.98,107.72,91.96,95.34,65.0,129.39
75.56,69.17,50.04,41.26,49.91,67.69
85.88,99.42,70.2,85.7,83.38,99.61
69.17,50.04,41.26,49.91,67.69,37.71
50.04,41.26,49.91,67.69,37.71,71.45
41.26,49.91,67.69,37.71,71.45,41.41
49.91,67.69,37.71,71.45,41.41,39.83
67.69,37.71,71.45,41.41,39.83,68.44
37.71,71.45,41.41,39.83,68.44,58.0
49.42,51.77,24.31,53.56,46.68,41.64
51.77,24.31,53.56,46.68,41.64,53.61
24.31,53.56,46.68,41.64,53.61,59.24
53.56,46.68,41.64,53.61,59.24,50.53
46.68,41.64,53.61,59.24,50.53,51.25
41.64,53.61,59.24,50.53,51.25,68.83
53.61,59.24,50.53,51.25,68.83,82.8
59.24,50.53,51.25,68.83,82.8,71.68
50.53,51.25,68.83,82.8,71.68,69.99
51.25,68.83,82.8,71.68,69.99,63.91
68.83,82.8,71.68,69.99,63.91,86.29
82.8,71.68,69.99,63.91,86.29,73.52
71.68,69.99,63.91,86.29,73.52,76.72
138.69,123.56,138.71,109.8,148.51,183.8
69.99,63.91,86.29,73.52,76.72,81.83
123.56,138.71,109.8,148.51,183.8,105.21
113.02,179.88,193.36,127.58,172.6,94.91
157.25,149.39,141.66,139.53,184.95,271.6
63.91,86.29,73.52,76.72,81.83,62.98
138.71,109.8,148.51,183.8,105.21,107.66
179.88,193.36,127.58,172.6,94.91,175.55
149.39,141.66,139.53,184.95,271.6,198.71
86.29,73.52,76.72,81.83,62.98,53.4
109.8,148.51,183.8,105.21,107.66,109.48
193.36,127.58,172.6,94.91,175.55,116.5
141.66,139.53,184.95,271.6,198.71,155.06
73.52,76.72,81.83,62.98,53.4,65.87
148.51,183.8,105.21,107.66,109.48,109.04
127.58,172.6,94.91,175.55,116.5,80.36
139.53,184.95,271.6,198.71,155.06,172.54
76.72,81.83,62.98,53.4,65.87,59.0
183.8,105.21,107.66,109.48,109.04,115.51
172.6,94.91,175.55,116.5,80.36,97.19
184.95,271.6,198.71,155.06,172.54,174.5
81.83,62.98,53.4,65.87,59.0,64.38
105.21,107.66,109.48,109.04,115.51,97.67
94.91,175.55,116.5,80.36,97.19,82.62
271.6,198.71,155.06,172.54,174.5,177.61
62.98,53.4,65.87,59.0,64.38,61.8
107.66,109.48,109.04,115.51,97.67,99.3
175.55,116.5,80.36,97.19,82.62,146.02
198.71,155.06,172.54,174.5,177.61,161.43
53.4,65.87,59.0,64.38,61.8,78.26
109.48,109.04,115.51,97.67,99.3,115.22
116.5,80.36,97.19,82.62,146.02,93.12
155.06,172.54,174.5,177.61,161.43,174.3
65.87,59.0,64.38,61.8,78.26,56.3
109.04,115.51,97.67,99.3,115.22,99.37
80.36,97.19,82.62,146.02,93.12,107.66
172.54,174.5,177.61,161.43,174.3,268.17
59.0,64.38,61.8,78.26,56.3,55.41
115.51,97.67,99.3,115.22,99.37,109.16
97.19,82.62,146.02,93.12,107.66,123.1
174.5,177.61,161.43,174.3,268.17,145.88
64.38,61.8,78.26,56.3,55.41,76.57
97.67,99.3,115.22,99.37,109.16,88.52
82.62,146.02,93.12,107.66,123.1,102.38
177.61,161.43,174.3,268.17,145.88,154.18
61.8,78.26,56.3,55.41,76.57,56.53
99.3,115.22,99.37,109.16,88.52,80.79
146.02,93.12,107.66,123.1,102.38,63.8
161.43,174.3,268.17,145.88,154.18,169.41
78.26,56.3,55.41,76.57,56.53,60.06
115.22,99.37,109.16,88.52,80.79,97.07
130.77,127.97,92.67,113.86,137.64,146.84
93.12,107.66,123.1,102.38,63.8,86.18
174.3,268.17,145.88,154.18,169.41,177.83
56.3,55.41,76.57,56.53,60.06,65.0
99.37,109.16,88.52,80.79,97.07,119.77
127.97,92.67,113.86,137.64,146.84,111.79
107.66,123.1,102.38,63.8,86.18,99.27
268.17,145.88,154.18,169.41,177.83,186.47
55.41,76.57,56.53,60.06,65.0,58.81
109.16,88.52,80.79,97.07,119.77,111.45
92.67,113.86,137.64,146.84,111.79,158.15
123.1,102.38,63.8,86.18,99.27,79.04
145.88,154.18,169.41,177.83,186.47,188.62
76.57,56.53,60.06,65.0,58.81,88.91
88.52,80.79,97.07,119.77,111.45,93.65
102.38,63.8,86.18,99.27,79.04,105.31
154.18,169.41,177.83,186.47,188.62,198.23
56.53,60.06,65.0,58.81,88.91,82.17
80.79,97.07,119.77,111.45,93.65,99.52
63.8,86.18,99.27,79.04,105.31,121.91
169.41,177.83,186.47,188.62,198.23,159.75
60.06,65.0,58.81,88.91,82.17,64.42
97.07,119.77,111.45,93.65,99.52,114.02
86.18,99.27,79.04,105.31,121.91,152.53
177.83,186.47,188.62,198.23,159.75,194.7
65.0,58.81,88.91,82.17,64.42,75.0
119.77,111.45,93.65,99.52,114.02,97.91
99.27,79.04,105.31,121.91,152.53,122.65
186.47,188.62,198.23,159.75,194.7,166.61
58.81,88.91,82.17,64.42,75.0,68.95
111.45,93.65,99.52,114.02,97.91,119.59
79.04,105.31,121.91,152.53,122.65,137.93
188.62,198.23,159.75,194.7,166.61,149.8
88.91,82.17,64.42,75.0,68.95,104.17
93.65,99.52,114.02,97.91,119.59,111.15
105.31,121.91,152.53,122.65,137.93,105.0
198.23,159.75,194.7,166.61,149.8,159.95
82.17,64.42,75.0,68.95,104.17,91.04
99.52,114.02,97.91,119.59,111.15,117.62
121.91,152.53,122.65,137.93,105.0,112.47
159.75,194.7,166.61,149.8,159.95,149.67
64.42,75.0,68.95,104.17,91.04,92.98
114.02,97.91,119.59,111.15,117.62,95.54
152.53,122.65,137.93,105.0,112.47,102.36
194.7,166.61,149.8,159.95,149.67,185.64
75.0,68.95,104.17,91.04,92.98,74.58
97.91,119.59,111.15,117.62,95.54,122.02
122.65,137.93,105.0,112.47,102.36,84.24
68.95,104.17,91.04,92.98,74.58,88.0
119.59,111.15,117.62,95.54,122.02,95.18
137.93,105.0,112.47,102.36,84.24,101.8
104.17,91.04,92.98,74.58,88.0,85.46
111.15,117.62,95.54,122.02,95.18,113.32
105.0,112.47,102.36,84.24,101.8,121.1
91.04,92.98,74.58,88.0,85.46,55.16
117.62,95.54,122.02,95.18,113.32,107.8
112.47,102.36,84.24,101.8,121.1,113.83
92.98,74.58,88.0,85.46,55.16,64.95
95.54,122.02,95.18,113.32,107.8,137.49
102.36,84.24,101.8,121.1,113.83,152.8
74.58,88.0,85.46,55.16,64.95,55.65
122.02,95.18,113.32,107.8,137.49,125.39
84.24,101.8,121.1,113.83,152.8,71.63
88.0,85.46,55.16,64.95,55.65,72.52
95.18,113.32,107.8,137.49,125.39,134.69
101.8,121.1,113.83,152.8,71.63,113.32
85.46,55.16,64.95,55.65,72.52,84.57
113.32,107.8,137.49,125.39,134.69,100.54
121.1,113.83,152.8,71.63,113.32,110.59
55.16,64.95,55.65,72.52,84.57,66.65
107.8,137.49,125.39,134.69,100.54,89.16
113.83,152.8,71.63,113.32,110.59,94.96
64.95,55.65,72.52,84.57,66.65,61.07
137.49,125.39,134.69,100.54,89.16,120.02
152.8,71.63,113.32,110.59,94.96,88.5
55.65,72.52,84.57,66.65,61.07,54.35
125.39,134.69,100.54,89.16,120.02,84.75
71.63,113.32,110.59,94.96,88.5,93.27
72.52,84.57,66.65,61.07,54.35,76.6
134.69,100.54,89.16,120.02,84.75,95.13
113.32,110.59,94.96,88.5,93.27,83.63
84.57,66.65,61.07,54.35,76.6,69.63
100.54,89.16,120.02,84.75,95.13,86.54
110.59,94.96,88.5,93.27,83.63,132.9
66.65,61.07,54.35,76.6,69.63,67.67
89.16,120.02,84.75,95.13,86.54,94.26
94.96,88.5,93.27,83.63,132.9,104.58
61.07,54.35,76.6,69.63,67.67,49.59
120.02,84.75,95.13,86.54,94.26,66.47
88.5,93.27,83.63,132.9,104.58,36.45
54.35,76.6,69.63,67.67,49.59,63.32
84.75,95.13,86.54,94.26,66.47,118.1
93.27,83.63,132.9,104.58,36.45,103.2
76.6,69.63,67.67,49.59,63.32,58.61
95.13,86.54,94.26,66.47,118.1,98.94
83.63,132.9,104.58,36.45,103.2,93.62
69.63,67.67,49.59,63.32,58.61,45.06
86.54,94.26,66.47,118.1,98.94,90.55
132.9,104.58,36.45,103.2,93.62,105.12
67.67,49.59,63.32,58.61,45.06,61.62
94.26,66.47,118.1,98.94,90.55,80.77
104.58,36.45,103.2,93.62,105.12,43.06
49.59,63.32,58.61,45.06,61.62,43.87
66.47,118.1,98.94,90.55,80.77,103.13
36.45,103.2,93.62,105.12,43.06,76.11
63.32,58.61,45.06,61.62,43.87,45.39
118.1,98.94,90.55,80.77,103.13,79.39
58.61,45.06,61.62,43.87,45.39,42.02
45.06,61.62,43.87,45.39,42.02,48.02
61.62,43.87,45.39,42.02,48.02,37.9
74.47,84.26,65.37,56.85,65.54,50.85
84.26,65.37,56.85,65.54,50.85,67.46
65.37,56.85,65.54,50.85,67.46,62.41
56.85,65.54,50.85,67.46,62.41,66.84
65.54,50.85,67.46,62.41,66.84,60.53
50.85,67.46,62.41,66.84,60.53,66.74
96.98,101.54,105.42,109.19,140.02,119.7
67.46,62.41,66.84,60.53,66.74,86.92
101.54,105.42,109.19,140.02,119.7,111.19
62.41,66.84,60.53,66.74,86.92,75.89
105.42,109.19,140.02,119.7,111.19,114.83
100.63,129.64,155.65,124.34,123.53,101.7
66.84,60.53,66.74,86.92,75.89,147.38
109.19,140.02,119.7,111.19,114.83,186.89
129.64,155.65,124.34,123.53,101.7,143.46
60.53,66.74,86.92,75.89,147.38,88.36
140.02,119.7,111.19,114.83,186.89,216.4
155.65,124.34,123.53,101.7,143.46,127.25
299.31,117.11,105.63,101.16,107.8,109.73
66.74,86.92,75.89,147.38,88.36,70.66
119.7,111.19,114.83,186.89,216.4,243.03
124.34,123.53,101.7,143.46,127.25,120.09
117.11,105.63,101.16,107.8,109.73,110.77
86.92,75.89,147.38,88.36,70.66,66.73
111.19,114.83,186.89,216.4,243.03,186.96
105.63,101.16,107.8,109.73,110.77,123.19
75.89,147.38,88.36,70.66,66.73,96.5
114.83,186.89,216.4,243.03,186.96,218.0
101.16,107.8,109.73,110.77,123.19,93.47
147.38,88.36,70.66,66.73,96.5,75.98
186.89,216.4,243.03,186.96,218.0,89.67
107.8,109.73,110.77,123.19,93.47,116.13
170.98,185.19,196.4,262.71,293.16,218.22
88.36,70.66,66.73,96.5,75.98,76.64
216.4,243.03,186.96,218.0,89.67,129.64
109.73,110.77,123.19,93.47,116.13,86.27
185.19,196.4,262.71,293.16,218.22,221.33
70.66,66.73,96.5,75.98,76.64,76.6
243.03,186.96,218.0,89.67,129.64,98.96
110.77,123.19,93.47,116.13,86.27,81.0
196.4,262.71,293.16,218.22,221.33,152.39
66.73,96.5,75.98,76.64,76.6,52.7
186.96,218.0,89.67,129.64,98.96,101.4
123.19,93.47,116.13,86.27,81.0,106.22
262.71,293.16,218.22,221.33,152.39,169.76
96.5,75.98,76.64,76.6,52.7,68.98
218.0,89.67,129.64,98.96,101.4,147.35
93.47,116.13,86.27,81.0,106.22,107.03
293.16,218.22,221.33,152.39,169.76,134.75
75.98,76.64,76.6,52.7,68.98,64.79
89.67,129.64,98.96,101.4,147.35,117.6
116.13,86.27,81.0,106.22,107.03,95.95
218.22,221.33,152.39,169.76,134.75,169.62
76.64,76.6,52.7,68.98,64.79,110.71
129.64,98.96,101.4,147.35,117.6,140.3
86.27,81.0,106.22,107.03,95.95,125.36
221.33,152.39,169.76,134.75,169.62,222.16
76.6,52.7,68.98,64.79,110.71,61.83
98.96,101.4,147.35,117.6,140.3,118.88
81.0,106.22,107.03,95.95,125.36,92.1
152.39,169.76,134.75,169.62,222.16,224.78
52.7,68.98,64.79,110.71,61.83,64.02
101.4,147.35,117.6,140.3,118.88,154.62
106.22,107.03,95.95,125.36,92.1,109.53
169.76,134.75,169.62,222.16,224.78,217.91
68.98,64.79,110.71,61.83,64.02,96.47
147.35,117.6,140.3,118.88,154.62,126.97
107.03,95.95,125.36,92.1,109.53,108.02
134.75,169.62,222.16,224.78,217.91,448.81
64.79,110.71,61.83,64.02,96.47,91.75
117.6,140.3,118.88,154.62,126.97,196.94
140.76,112.8,99.75,160.01,175.53,189.74
95.95,125.36,92.1,109.53,108.02,93.3
169.62,222.16,224.78,217.91,448.81,323.74
110.71,61.83,64.02,96.47,91.75,72.57
140.3,118.88,154.62,126.97,196.94,143.95
112.8,99.75,160.01,175.53,189.74,134.7
125.36,92.1,109.53,108.02,93.3,105.04
61.83,64.02,96.47,91.75,72.57,96.84
118.88,154.62,126.97,196.94,143.95,144.04
99.75,160.01,175.53,189.74,134.7,95.67
92.1,109.53,108.02,93.3,105.04,91.42
64.02,96.47,91.75,72.57,96.84,77.25
154.62,126.97,196.94,143.95,144.04,143.2
160.01,175.53,189.74,134.7,95.67,115.57
109.53,108.02,93.3,105.04,91.42,117.97
96.47,91.75,72.57,96.84,77.25,77.31
126.97,196.94,143.95,144.04,143.2,144.42
175.53,189.74,134.7,95.67,115.57,125.74
108.02,93.3,105.04,91.42,117.97,126.12
91.75,72.57,96.84,77.25,77.31,99.72
196.94,143.95,144.04,143.2,144.42,170.31
189.74,134.7,95.67,115.57,125.74,135.28
93.3,105.04,91.42,117.97,126.12,86.83
72.57,96.84,77.25,77.31,99.72,77.64
143.95,144.04,143.2,144.42,170.31,143.45
105.04,91.42,117.97,126.12,86.83,101.34
96.84,77.25,77.31,99.72,77.64,67.91
144.04,143.2,144.42,170.31,143.45,194.42
91.42,117.97,126.12,86.83,101.34,109.69
77.25,77.31,99.72,77.64,67.91,78.42
143.2,144.42,170.31,143.45,194.42,128.59
117.97,126.12,86.83,101.34,109.69,108.14
77.31,99.72,77.64,67.91,78.42,77.52
144.42,170.31,143.45,194.42,128.59,120.15
126.12,86.83,101.34,109.69,108.14,94.38
99.72,77.64,67.91,78.42,77.52,64.73
170.31,143.45,194.42,128.59,120.15,129.76
86.83,101.34,109.69,108.14,94.38,92.1
143.45,194.42,128.59,120.15,129.76,126.19
101.34,109.69,108.14,94.38,92.1,96.13
194.42,128.59,120.15,129.76,126.19,126.81
109.69,108.14,94.38,92.1,96.13,92.89
128.59,120.15,129.76,126.19,126.81,121.75
108.14,94.38,92.1,96.13,92.89,94.58
277.78,215.32,168.8,220.5,250.52,195.69
120.15,129.76,126.19,126.81,121.75,172.32
94.38,92.1,96.13,92.89,94.58,139.31
215.32,168.8,220.5,250.52,195.69,160.54
129.76,126.19,126.81,121.75,172.32,97.67
92.1,96.13,92.89,94.58,139.31,100.59
126.19,126.81,121.75,172.32,97.67,89.54
96.13,92.89,94.58,139.31,100.59,100.63
126.81,121.75,172.32,97.67,89.54,96.57
92.89,94.58,139.31,100.59,100.63,42.65
121.75,172.32,97.67,89.54,96.57,115.29
94.58,139.31,100.59,100.63,42.65,86.19
172.32,97.67,89.54,96.57,115.29,97.32
139.31,100.59,100.63,42.65,86.19,105.0
97.67,89.54,96.57,115.29,97.32,119.6
100.59,100.63,42.65,86.19,105.0,82.22
89.54,96.57,115.29,97.32,119.6,127.31
100.63,42.65,86.19,105.0,82.22,61.66
96.57,115.29,97.32,119.6,127.31,103.36
42.65,86.19,105.0,82.22,61.66,78.57
115.29,97.32,119.6,127.31,103.36,92.89
86.19,105.0,82.22,61.66,78.57,83.8
46.94,41.71,61.07,57.16,53.43,42.71
97.32,119.6,127.31,103.36,92.89,99.28
105.0,82.22,61.66,78.57,83.8,100.72
41.71,61.07,57.16,53.43,42.71,53.0
119.6,127.31,103.36,92.89,99.28,100.85
82.22,61.66,78.57,83.8,100.72,66.32
61.07,57.16,53.43,42.71,53.0,51.47
127.31,103.36,92.89,99.28,100.85,103.47
61.66,78.57,83.8,100.72,66.32,98.03
57.16,53.43,42.71,53.0,51.47,45.36
103.36,92.89,99.28,100.85,103.47,183.98
53.43,42.71,53.0,51.47,45.36,68.45
92.89,99.28,100.85,103.47,183.98,107.08
42.71,53.0,51.47,45.36,68.45,35.52
53.0,51.47,45.36,68.45,35.52,57.89
51.47,45.36,68.45,35.52,57.89,52.17
45.36,68.45,35.52,57.89,52.17,48.75
68.45,35.52,57.89,52.17,48.75,48.73
35.52,57.89,52.17,48.75,48.73,65.57
57.89,52.17,48.75,48.73,65.57,48.85
52.17,48.75,48.73,65.57,48.85,56.18
129.5,113.11,150.57,164.74,204.25,273.7
52.72,73.42,74.7,99.63,111.74,84.0
113.11,150.57,164.74,204.25,273.7,227.49
123.63,183.75,182.83,160.5,151.8,239.01
73.42,74.7,99.63,111.74,84.0,84.51
150.57,164.74,204.25,273.7,227.49,125.3
91.27,98.45,91.9,88.85,77.73,95.47
183.75,182.83,160.5,151.8,239.01,129.55
74.7,99.63,111.74,84.0,84.51,99.86
164.74,204.25,273.7,227.49,125.3,205.76
98.45,91.9,88.85,77.73,95.47,112.74
182.83,160.5,151.8,239.01,129.55,210.5
99.63,111.74,84.0,84.51,99.86,72.73
204.25,273.7,227.49,125.3,205.76,177.48
91.9,88.85,77.73,95.47,112.74,102.37
160.5,151.8,239.01,129.55,210.5,192.54
111.74,84.0,84.51,99.86,72.73,75.05
273.7,227.49,125.3,205.76,177.48,182.65
88.85,77.73,95.47,112.74,102.37,90.83
151.8,239.01,129.55,210.5,192.54,181.05
84.0,84.51,99.86,72.73,75.05,135.89
227.49,125.3,205.76,177.48,182.65,173.42
119.94,109.49,114.46,125.52,143.21,99.58
77.73,95.47,112.74,102.37,90.83,69.86
239.01,129.55,210.5,192.54,181.05,145.18
84.51,99.86,72.73,75.05,135.89,76.32
125.3,205.76,177.48,182.65,173.42,92.32
109.49,114.46,125.52,143.21,99.58,132.78
